atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,atclCfmYmd,lat,lng,atclFetrDesc,tagList,bildNm,town
2435263547,빌라,빌라,매매,중/3,135000,0,"13억 5,000",170,146.59,남서향,24.07.18.,37.607807,126.969678,평창동 초입위치 현대빌라 내부 리모델링 최상 ,"['2년이내', '대형평수', '방네개이상', '화장실두개']",,종로구 평창동
2435452113,단독,단독/다가구,매매,2/B1,637000,0,"63억 7,000",600,345.22,남향,24.07.18.,37.608765,126.965348,평창동 단독주택 매매 하자없는 튼튼한 집에 조용한 동네 분위기 안정감,"['25년이내', '방네개이상', '화장실세개']",,종로구 평창동
2435419092,연립,빌라,매매,1/3,92000,0,"9억 2,000",175,131.49,남향,24.07.18.,37.608849,126.971622,"평창동 4룸 빌라, 깨끗","['25년이상', '1층', '대형평수']",,종로구 평창동
2435335804,연립,빌라,매매,저/3,110000,0,11억,177,116.16,남동향,24.07.18.,37.607287,126.973008,"평창동 초입에 위치, 아름다운 정원세대를 찾고 계시다면 바로 여기 ","['25년이상', '마당', '대형평수']",,종로구 평창동
2435263466,단독,단독/다가구,매매,2/B1,250000,0,25억,478,334.14,남향,24.07.18.,37.609346,126.965495,좋은입지 좋은전망 좋은가격 신축추천,"['25년이상', '방네개이상', '화장실세개']",,종로구 평창동
2435241887,빌라,빌라,매매,저/3,110000,0,11억,175,131.49,남향,24.07.18.,37.608849,126.971622,"전망 좋은 고급빌라, 올 수리.","['10년이내', '올수리', '화장실두개', '대형평수']",,종로구 평창동
2434234430,벽산평창힐스,아파트,전세,저/5,100000,0,10억,173,150.83,동향,24.07.12.,37.60815,126.97324,"도로에서 가까우며 조용한 전원풍아파트,전세대출 안됨","['25년이내', '융자금없는', '대형평수']",101동,종로구 평창동
2435240849,빌라,빌라,매매,고/3,80000,0,8억,126,84.96,남향,24.07.17.,37.608555,126.966793,,"['25년이내', '방세개', '화장실두개', '고층']",,종로구 평창동
2435126132,빌라,빌라,전세,3/3,60000,0,6억,115,84.84,남향,24.07.17.,37.60625,126.965817,"교통좋은집,올수리했음.즉시입주가능함","['25년이상', '융자금없는', '올수리', '탑층']",,종로구 평창동
2434966410,상가주택,상가주택,월세,고/5,10000,60,1억,55,55.82,남서향,24.07.16.,37.606569,126.967003,대로변 근접. 편의시설가까운,"['25년이상', '융자금없는', '소형평수', '방두개']",,종로구 평창동
2435021291,빌라,빌라,매매,1/3,120000,0,12억,217,163.35,남향,24.07.16.,37.609241,126.971981,정원 있는 위치 좋은 북악빌라 입니다.,"['25년이상', '마당', '1층']",,종로구 평창동
2434455933,상가주택,상가주택,월세,중/5,3000,195,"3,000",72,38.78,동향,24.07.16.,37.607309,126.970773,자연과 문화가 공존하는 평창동 실버타운,"['25년이내', '방한개', '화장실한개', '중층']",,종로구 평창동
2434765459,빌라,빌라,매매,저/3,75000,0,"7억 5,000",110,84.79,동향,24.07.15.,37.604168,126.965676,평창동 대로변 인근 교통 편리한 올수리 빌라,"['25년이상', '올수리', '방세개', '화장실두개']",,종로구 평창동
2434762234,빌라,빌라,매매,3/3,125000,0,"12억 5,000",160,160.86,남향,24.07.15.,37.607807,126.969678, 북한산 자락이 한번에 보이는 탁트인 전망의 대지지분 넓은 빌라,"['25년이상', '대형평수', '탑층', '방네개이상']",,종로구 평창동
2434789845,대,토지,매매,-,324000,0,"32억 4,000",893,0,,24.07.15.,37.608835,126.970105,주택건축 가능 대로에서 가까운 탁 트인뷰 가격협의 가능,[],,종로구 평창동
2434760367,단독,단독/다가구,매매,2/3,320000,0,32억,257,222.84,남동향,24.07.15.,37.609224,126.968076,"특급 리모델링, 파노라마 뷰, 평창동 고급 빌라","['25년이상', '대형평수', '방세개']",,종로구 평창동
2434738063,단독,단독/다가구,매매,2/B1,420000,0,42억,777,307.47,남향,24.07.15.,37.607565,126.966462,대로변 인근 접근성 좋은 평창동 단독주택,"['25년이상', '방네개이상', '화장실세개', '주차가능']",,종로구 평창동
2434731647,일반상가,상가,월세,1/2,2000,120,"2,000",54,54.84,남향,24.07.15.,37.607212,126.971282, 평 창 동 에서 덕성관 으로많이  알려진 상가,"['25년이상', '1층', '총2층', '남향']",,종로구 평창동
2435672859,롯데,아파트,매매,고/3,110000,0,11억,142,126.96,남향,24.07.19.,37.607868,126.967091,"편의시설밀집지역 인근, 6개동46세대 단지형빌라,3층중3층 남향","['25년이상', '대형평수', '방네개이상', '화장실두개']",104동,종로구 평창동
2435671436,금강,아파트,매매,중/3,75000,0,"7억 5,000",120,84.95,남향,24.07.19.,37.60881,126.968664,,"['25년이상', '방세개', '화장실한개', '중층']",5동,종로구 평창동
2434496271,단지내상가,상가,매매,1/5,55000,0,"5억 5,000",170,87.67,남향,24.07.13.,37.606823,126.969226,"서울예고 길건너,평창동 중심,상가 1층, 화실,공방,작업실,연구실적합, ","['15년이내', '1층', '주차가능', '총5층']",,종로구 평창동
2434502050,중소형사무실,사무실,월세,5/5,2000,180,"2,000",115,60,남향,24.07.13.,37.606155,126.967114,"독서논술, 영어학원, 설계사무소, 개인연구실, 화실 겸 갤러리","['25년이내', '융자금없는', '고층', '주차가능']",,종로구 평창동
2434490851,연립,빌라,전세,3/3,70000,0,7억,170,146.59,남향,24.07.13.,37.607807,126.969678,"정류장,생활편의시설 가깝고,전후좌우 사방이 푸른숲,경복궁역 버스로1분","['25년이상', '대형평수', '탑층', '방네개이상']",,종로구 평창동
2434430925,금강,아파트,매매,1/3,72000,0,"7억 2,000",120,84.95,남동향,24.07.12.,37.608703,126.968881,"조용한 주차편한 대단지 빌라, 높은 1층, 내부 수리되어 깨끗함","['25년이상', '1층', '방세개', '화장실한개']",4동,종로구 평창동
2434328008,일반상가,상가,월세,5/5,2000,180,"2,000",115,66.11,북서향,24.07.12.,37.606155,126.967114,평창동 중심지 5층  상가사무실,"['25년이내', '고층', '주차가능', '총5층']",,종로구 평창동
2434389412,빌라,빌라,전세,2/3,35000,0,"3억 5,000",88,79.48,남향,24.07.12.,37.60526,126.967599,대로변 가까운,"['25년이내', '융자금없는', '방세개', '화장실한개']",,종로구 평창동
2434415892,빌라,빌라,매매,1/3,210000,0,21억,256,224.1,남향,24.07.12.,37.607846,126.967901,넓은 정원 있습니다.,"['25년이상', '마당', '1층']",,종로구 평창동
2435397463,KB골든라이프케어평창카운티(실버주택),아파트,월세,중/5,3000,179,"3,000",47,34.27,동향,24.07.18.,37.607335,126.970481,건강한 평창동 최고 위치에 자리한 노인복지시설 안전하고 편리한 공간,"['25년이내', '융자금없는', '소형평수', '방한개']",1동,종로구 평창동
2435318316,일성,아파트,매매,중/5,100000,0,10억,108,84.99,남향,24.07.18.,37.60934,126.972711,"리모델링 호실, 입주협의 가능","['25년이상', '방세개', '화장실두개']",가동,종로구 평창동
2435420831,KB골든라이프케어평창카운티(실버주택),아파트,월세,고/5,3000,215,"3,000",61,44.38,남향,24.07.18.,37.607335,126.970481,건강한 평창동 최고 위치에 자리한 노인복지시설 안전하고 편리한 공간 ,"['25년이내', '융자금없는', '소형평수', '방두개']",1동,종로구 평창동
2434131544,빌라,빌라,월세,저/3,40000,100,4억,155,106.72,남향,24.07.11.,37.608934,126.967536,버스정류장 대형마트 등 도보 10분 거리,"['25년이상', '융자금없는', '화장실두개', '대형평수']",,종로구 평창동
2434103230,대,토지,매매,-,2300000,0,230억,1887,0,,24.07.11.,37.607318,126.971443,평창동의 대로접한 상가부지 초 급매,['급매'],,종로구 평창동
2433728549,현대,아파트,매매,3/3,110000,0,11억,170,146.59,남향,24.07.09.,37.607841,126.970218,"서울예고길건너,도심속전원주택, 전면조망좋음, 정류장2분,예능교회옆, ","['25년이상', '복층', '대형평수']",1동,종로구 평창동
2433922888,빌라,빌라,전세,2/3,75000,0,"7억 5,000",131,131.55,남향,24.07.10.,37.608321,126.970709,,"['25년이상', '방네개이상', '화장실두개', '중층']",,종로구 평창동
2433822456,빌라,빌라,매매,고/3,80000,0,8억,120,84.96,남동향,24.07.10.,37.608555,126.966793,양지바르고 전망 좋은 단지 빌라.,"['25년이내', '방세개', '화장실두개', '고층']",,종로구 평창동
2433730641,단독,단독/다가구,매매,2/B1,420000,0,42억,556,307.83,남향,24.07.09.,37.607565,126.966462," 편의시설 밀집지역 인근, 남향,뷰 좋고 대로변과 가까운 위치,","['25년이상', '방네개이상', '화장실네개이상']",,종로구 평창동
2433730086,복합상가,상가,매매,4/5,97000,0,"9억 7,000",300,234.47,남향,24.07.09.,37.606823,126.969226,"평창동 중심 ,깨끗한 복합상가 건물, 내부 실면적 크고 수익율도 좋음","['15년이내', '고층', '주차가능', '총5층']",,종로구 평창동
2433729013,복합상가,상가,월세,1/5,15000,750,"1억 5,000",374,236,남향,24.07.09.,37.606823,126.969226,"로이병원1층상가, 치과,은행, 증권, 전시장, 프랜차이즈,애완동물호텔,","['15년이내', '융자금없는', '1층', '주차가능']",,종로구 평창동
2433624790,빌라,빌라,매매,2/3,57000,0,"5억 7,000",92,71.02,남향,24.07.09.,37.608646,126.971449,내외부 상태 좋은 전망 좋은 빌라,"['10년이내', '화장실두개', '방세개', '중층']",,종로구 평창동
2433722121,대,토지,매매,-,2300000,0,230억,1887,0,,24.07.09.,37.607616,126.971194,"대로변 접, 남향, 근생건물, 사옥, 빌딩, 오피스텔, 연구소 신축 적합",[],,종로구 평창동
2438183830,대,토지,매매,-,580000,0,58억,820,0,,24.08.05.,37.606683,126.967743,,[],,종로구 평창동
2436783836,상가건물,건물,매매,4/B1,1650000,0,165억,1031,2966,,24.07.26.,37.60537,126.965641,,['25년이내'],,종로구 평창동
2436413040,빌라,빌라,매매,2/3,65000,0,"6억 5,000",89,62.81,남향,24.07.24.,37.60625,126.965817,접근성좋은 단지형빌라,"['25년이상', '방두개', '화장실한개', '중층']",,종로구 평창동
2436108047,상가건물,건물,매매,3/B1,2290000,0,229억,1887,689.4,,24.07.22.,37.607616,126.971194,사옥 전시장 근린상가 고급빌라 신축부지 추천매물 임니다,['25년이상'],,종로구 평창동
2435292571,빌라,빌라,전세,2/5,55000,0,"5억 5,000",115,74.27,남향,24.07.18.,37.605825,126.965949,"서울예고앞,신축6년,꺠끗한집.매매7억도가능함.","['10년이내', '융자금없는', '방세개', '화장실두개']",,종로구 평창동
2435029084,빌라,빌라,매매,1/3,129000,0,"12억 9,000",170,146.59,남향,24.07.16.,37.607807,126.969678,접근성 좋은 현대빌라 입니다.,"['25년이상', '1층', '대형평수', '방네개이상']",,종로구 평창동
2434420974,빌라,빌라,월세,1/3,10000,350,1억,175,131.49,남향,24.07.12.,37.608849,126.971622,리모델링 되어 있습니다.,"['25년이상', '융자금없는', '1층', '대형평수']",,종로구 평창동
2434165278,빌라,빌라,전세,3/3,60000,0,6억,121,84.84,남향,24.07.11.,37.60625,126.965817,"위치 좋은 럭키평창 빌라 입니다.
","['25년이상', '융자금없는', '탑층', '방네개이상']",,종로구 평창동
2434182334,일반사무실,사무실,월세,1/5,1000,90,"1,000",55,55.46,서향,24.07.11.,37.606529,126.967642,,"['25년이내', '융자금없는', '1층', '관리비10만원이하']",,종로구 평창동
2438953381,단독,단독/다가구,매매,2/B1,1050000,0,105억,717,690.57,남향,24.08.08.,37.612621,126.966555,건축상받은 단독주택,"['15년이내', '방네개이상', '화장실네개이상']",,종로구 평창동
2439002138,단독,단독/다가구,매매,2/B2,320000,0,32억,290,384,서향,24.08.08.,37.61337,126.967975,평창동 단독주택 매매 총4개층으로 이루어진 환상적인 뷰를 가진 단독주택,"['25년이상', '방네개이상', '화장실네개이상', '주차가능']",,종로구 평창동
2438956731,단독,단독/다가구,전세,2/B1,500000,0,50억,717,690.57,남향,24.08.08.,37.612621,126.966555,THE 건축상받은 단독주택,"['15년이내', '방네개이상', '화장실네개이상']",,종로구 평창동
2438837158,단독,단독/다가구,매매,2/B1,350000,0,35억,311,324.16,남향,24.08.08.,37.611644,126.966016,킹스 근생 단독주택 뷰가 정말 아름다워요,"['25년이내', '방네개이상', '화장실세개']",,종로구 평창동
2438863019,단독,단독/다가구,매매,1/B1,720000,0,72억,780,317.43,동향,24.08.08.,37.610123,126.970764,평창동 최고의 위치 단독주택 평창동의봄 인근 대저택 엄청난 희소매물,"['25년이상', '방네개이상', '화장실네개이상']",,종로구 평창동
2438837202,단독,단독/다가구,매매,2/B1,298000,0,"29억 8,000",403,309,남향,24.08.08.,37.61246,126.970351,킹스 영상보유 매물대량 확보,"['25년이상', '방네개이상', '화장실네개이상']",,종로구 평창동
2438956029,단독,단독/다가구,매매,2/B1,320000,0,32억,731,234.28,남향,24.08.08.,37.609694,126.967229,,"['25년이상', '방네개이상', '화장실세개']",,종로구 평창동
2438826999,단독,단독/다가구,매매,2/B2,250000,0,25억,256,169.66,남향,24.08.08.,37.610098,126.965729,프라이빗 정원과 매력적 조망 평창동 귀한 미니멀 단독주택 매매,"['25년이상', '마당', '방세개']",,종로구 평창동
2438953215,단독,단독/다가구,월세,2/B1,7000,3500,"7,000",717,690.57,남향,24.08.08.,37.612621,126.966555,건축상받은 단독주택,"['15년이내', '방네개이상', '화장실네개이상']",,종로구 평창동
2438837151,단독,단독/다가구,매매,2/B1,320000,0,32억,448,312.3,남향,24.08.08.,37.61337,126.967975,킹스 영상보유 매물대량 확보,"['25년이상', '방네개이상', '화장실네개이상']",,종로구 평창동
2438837205,단독,단독/다가구,매매,2/B1,440000,0,44억,503,327.82,남동향,24.08.08.,37.612088,126.968121,킹스 영상보유 매물대량 확보,"['25년이내', '방네개이상', '화장실세개']",,종로구 평창동
2438907579,단독,단독/다가구,매매,2/B1,350000,0,35억,621,256.47,남향,24.08.08.,37.609443,126.970446,평창동을 내려다 보는 환상적인 파노라마 뷰를 소유한 단독매매,"['25년이상', '방네개이상', '화장실세개']",,종로구 평창동
2438709745,단독,단독/다가구,매매,2/B1,700000,0,70억,745,581.66,남향,24.08.07.,37.613852,126.972809,전망 채광 입지 모든것이 완벽한 신축급 리모델링 단독주택,"['25년이상', '방네개이상', '화장실네개이상']",,종로구 평창동
2438730918,단독,단독/다가구,매매,2/B1,380000,0,38억,334,258.22,남향,24.08.07.,37.611638,126.970874,평창동 영인문학관 인근 우수한 입지 컨디션 좋은 주택 매매,"['25년이상', '방네개이상', '화장실세개']",,종로구 평창동
2438499764,단독,단독/다가구,매매,2/B1,590000,0,59억,651,409.55,남향,24.08.06.,37.614017,126.969196,평창동 단독주택 매매 내외관 컨디션 최상 시원한 마운틴뷰 즉시 입주 가능,"['25년이내', '방네개이상', '화장실세개']",,종로구 평창동
2438249324,빌라,빌라,매매,2/3,190000,0,19억,292,222.3,남향,24.08.05.,37.609466,126.968298,소유주직접. 갤러리같은 고급주택을 원하신다면,"['25년이상', '대형평수', '방네개이상']",,종로구 평창동
2438190862,단독,단독/다가구,전세,전체층/2,120000,0,12억,287,170,남향,24.08.05.,37.610098,126.965729,"평창동 단독주택 매매,전세 관리잘된 내부컨디션 햇살이 따사로운 집","['25년이상', '방세개', '화장실두개']",,종로구 평창동
2438395616,단독,단독/다가구,매매,2/B1,400000,0,40억,643,314.39,남향,24.08.05.,37.610455,126.968502,압도적인 파노라마 조망 리모델링 신축시 최고의 집,"['25년이상', '방네개이상', '화장실네개이상']",,종로구 평창동
2438187385,단독,단독/다가구,매매,2/B1,310000,0,31억,386,309.33,남향,24.08.05.,37.61246,126.970351,공원 바로 앞 갤러리 같은 단독주택 시세대비 아주 저렴,"['25년이상', '방네개이상', '화장실네개이상']",,종로구 평창동
2438337029,단독,단독/다가구,매매,2/B1,590000,0,59억,651,409.55,남향,24.08.05.,37.614017,126.969196,평창동 단독주택 매매 내외관 컨디션 최상 시원한 마운틴뷰 즉시 입주 가능,"['25년이내', '방네개이상', '화장실세개']",,종로구 평창동
2438157289,단독,단독/다가구,매매,2/B1,370000,0,37억,311,324.16,남향,24.08.05.,37.611644,126.966016,"평창동 이쁜 단독주택 컨디션최상, 근생대출가능","['25년이내', '방네개이상', '화장실세개']",,종로구 평창동
2437925460,단독,단독/다가구,매매,2/B1,480000,0,48억,609,394.63,남향,24.08.02.,37.614976,126.970857,내부엘리베이터 신축급 벙커주차4대 산밑프라이빗주거 내외관상태최상,"['10년이내', '방네개이상', '화장실세개']",,종로구 평창동
2437951663,단독,단독/다가구,전세,2/2,120000,0,12억,256,169.66,남향,24.08.02.,37.610098,126.965729,프라이빗하고 아담한 마당정원 미니멀 단독주택 급전세,"['25년이상', '마당', '대형평수']",,종로구 평창동
2437938658,단독,단독/다가구,월세,1/B2,7000,3500,"7,000",717,690.57,남향,24.08.02.,37.612621,126.966555,평창동 초고급 단독주택 렌트,"['15년이내', '융자금없는', '방네개이상']",,종로구 평창동
2437923054,단독,단독/다가구,매매,2/B1,550000,0,55억,651,409.55,남향,24.08.02.,37.614017,126.969196,조정가능 내외관 컨디션 최상 루프탑까지 있는 아름다운 주택 매매,"['25년이내', '방네개이상', '화장실세개']",,종로구 평창동
2437673680,단독,단독/다가구,매매,2/B1,370000,0,37억,476,240.4,북서향,24.08.01.,37.611673,126.971286,평창동 단독주택 진입로가 넓고 편하며 지하까지 방많은 실속있는 단독,"['25년이상', '방네개이상', '화장실세개']",,종로구 평창동
2437767492,단독,단독/다가구,매매,2/B1,298000,0,"29억 8,000",403,309,남향,24.08.01.,37.61246,126.970351,내외관 리모델링 영도미술관 부근 공원앞 좋은입지의 단독주택,"['25년이상', '방네개이상', '화장실네개이상']",,종로구 평창동
2437778864,다가구,단독/다가구,월세,1/2,40000,150,4억,103,103.88,남향,24.08.01.,37.61337,126.967975,킹스 단독진행 반전세 평창동 판 스위스뷰,"['25년이상', '1층', '방세개']",,종로구 평창동
2437796530,단독,단독/다가구,전세,2/B1,500000,0,50억,717,690.57,남향,24.08.01.,37.612621,126.966555,"전망이 아름다운 신축급 고급 단독주택, 최고의 건축상","['15년이내', '융자금없는', '방네개이상']",,종로구 평창동
2437516424,단독,단독/다가구,매매,2/B1,700000,0,70억,754,581.66,남향,24.07.31.,37.613852,126.972809,지금도 너무 완벽해서 바로 입주하셔도 됩니다.,"['10년이내', '방네개이상', '화장실세개']",,종로구 평창동
2437515915,빌라,빌라,매매,1/3,180000,0,18억,210,191.05,남향,24.07.31.,37.612437,126.96813,대형평수 반듯하고 어여쁜 구조 단독 정원 세대,"['25년이내', '마당', '1층']",,종로구 평창동
2437500971,단독,단독/다가구,매매,2/B1,1050000,0,105억,717,690.57,남동향,24.07.30.,37.612621,126.966555,대형 주택 영상 있음 ,"['15년이내', '대형평수', '방네개이상']",,종로구 평창동
2437487368,단독,단독/다가구,매매,2/B1,550000,0,55억,651,409.55,남향,24.07.30.,37.614017,126.969196,킹스 아름다운 뷰와 채광은 지닌 집,"['25년이내', '방네개이상', '화장실세개']",,종로구 평창동
2437179315,단독,단독/다가구,매매,2/B1,280000,0,28억,551,317.82,남향,24.07.29.,37.609872,126.967257,"l주인직접l 뷰 멋지고, 마당관리 아주 잘되어있는 단독주택","['25년이상', '마당', '방네개이상']",,종로구 평창동
2438904775,단독,단독/다가구,매매,2/B1,300000,0,30억,271,312,남동향,24.08.08.,37.610041,126.970117,평창동 단독주택 북한산과 주택단지 경관을 내려다 볼 수 있는 입지,"['25년이상', '방네개이상', '화장실네개이상']",,종로구 평창동
2438954436,단독,단독/다가구,매매,2/B1,800000,0,80억,691,609.41,남향,24.08.08.,37.614199,126.96671,,"['25년이상', '방네개이상', '화장실세개', '주차가능']",,종로구 평창동
2439023163,빌라,빌라,매매,중/2,120000,0,12억,220,158.99,남향,24.08.08.,37.610551,126.96662,"버스정류장, 대형마트 도보 10분 거리. 전망 좋고 쾌적함.","['4년이내', '테라스', '화장실두개', '대형평수']",,종로구 평창동
2438954440,단독,단독/다가구,매매,2/B1,450000,0,45억,605,299.07,남향,24.08.08.,37.615123,126.971593,33.평창동 단독주택 통매매. 전망 및 채광 좋은 집,"['25년이상', '방네개이상', '화장실세개', '주차가능']",,종로구 평창동
2438837164,단독,단독/다가구,매매,2/B1,320000,0,32억,657,316.99,남향,24.08.08.,37.613325,126.967089,킹스 영상보유 매물대량 확보,"['25년이상', '방네개이상', '화장실네개이상', '주차가능']",,종로구 평창동
2438929441,단독,단독/다가구,매매,2/B1,420000,0,42억,406,311.93,북동향,24.08.08.,37.61132,126.971761,평창동 단독주택 매매 평창동 메인길에 가깝게 위치한 준신축급 컨디션,"['10년이내', '방네개이상', '화장실네개이상', '주차가능']",,종로구 평창동
2438837149,단독,단독/다가구,매매,2/B1,800000,0,80억,2001,1623.82,남향,24.08.08.,37.614199,126.96671,킹스 완벽합니다,"['25년이상', '방네개이상', '화장실네개이상']",,종로구 평창동
2438829266,단독,단독/다가구,매매,2/B1,380000,0,38억,334,258.22,남향,24.08.08.,37.611638,126.970874,킹스 영상 보유,"['25년이상', '방네개이상', '화장실네개이상']",,종로구 평창동
2438827228,대,토지,매매,-,350000,0,35억,694,0,,24.08.08.,37.612025,126.967655,평창동 건축허가 득한 토지 매매 막힘없는 조망,[],,종로구 평창동
2438730767,단독,단독/다가구,매매,2/B1,500000,0,50억,817,314.02,남동향,24.08.07.,37.613916,126.966943,평창동 우수한 전망과 입지 리모델링 추천 단독주택 매매,"['25년이상', '방네개이상', '화장실세개']",,종로구 평창동
2436993675,단독,단독/다가구,매매,2/B1,230000,0,23억,469,198.81,남향,24.07.27.,37.60955,126.967052,LX 주인직접 평당금액 좋고 시원시원한 뷰가 나오는 주택,"['25년이상', '방네개이상', '화장실두개', '주차가능']",,종로구 평창동
2436914862,단독,단독/다가구,월세,2/3,10000,240,1억,-,190.58,남향,24.07.27.,37.60948,126.966414,평창초입 전망좋은 단독주택 귀한 월세 내외부 컨디션 훌륭합니다,"['25년이상', '방두개', '화장실두개']",,종로구 평창동
2438504487,단독,단독/다가구,매매,2/B1,240000,0,24억,384,302,남서향,24.08.06.,37.611767,126.968039,LX 주인직접 개별정원 테라스 환상적인 뷰를 자랑하는 단독주택,"['25년이상', '테라스', '마당']",,종로구 평창동
2438626959,단독,단독/다가구,매매,2/B1,310000,0,31억,499,246.05,남서향,24.08.06.,37.610957,126.967369,공간 효율성의 뛰어난 마당있는 2층 평창동 단독주택,"['25년이내', '마당', '방네개이상']",,종로구 평창동
2438425799,단독,단독/다가구,매매,2/B1,420000,0,42억,406,311.93,동향,24.08.06.,37.61132,126.971761,평창동 아름답게 인테리어된 매력적인 단독주택 매매,"['10년이내', '방네개이상', '화장실네개이상']",,종로구 평창동
2438619390,단독,단독/다가구,매매,2/B1,250000,0,25억,256,169.66,남동향,24.08.06.,37.610098,126.965729,접근성 좋은 단독이며 올수리했어요,"['25년이상', '올수리', '테라스', '마당']",,종로구 평창동
2436853652,단독,단독/다가구,월세,1/B2,7000,3500,"7,000",717,690.57,남향,24.07.26.,37.612621,126.966555,평창동 1등 신축급 고급 단독주택 렌트,"['15년이내', '융자금없는', '방네개이상']",,종로구 평창동
2436884969,단독,단독/다가구,매매,2/B1,350000,0,35억,621,256.47,남향,24.07.26.,37.609443,126.970446,킹스 평창동 단독주택 ,"['25년이상', '방네개이상', '화장실세개']",,종로구 평창동
2436891110,단독,단독/다가구,매매,2/B1,350000,0,35억,311,324.16,남향,24.07.26.,37.611644,126.966016,세안고 2종근생,"['25년이내', '방네개이상', '화장실세개']",,종로구 평창동
2438119751,단독,단독/다가구,매매,2/B1,636000,0,"63억 6,000",660,321.68,남향,24.08.05.,37.611858,126.971467,평창동 영도미술관 인근에 위치하며 큰 대로변과 맞닿아 진출입 편리,"['25년이상', '방네개이상', '화장실세개']",,종로구 평창동
2438187471,단독,단독/다가구,매매,2/B1,210000,0,21억,281,180,남향,24.08.05.,37.610772,126.965975,,"['25년이상', '방네개이상', '화장실두개']",,종로구 평창동
2438325850,단독,단독/다가구,매매,2/B1,250000,0,25억,256,169.66,남향,24.08.05.,37.610098,126.965729,평창동 단독주택 좋은가격 매매,"['25년이상', '방세개', '화장실두개', '주차가능']",,종로구 평창동
2438191934,빌라,빌라,매매,2/2,100000,0,10억,235,215.01,남향,24.08.05.,37.611408,126.96851,"급매, 독립된 2개층, 조망 우수, 세안고 매입 또는 입주 협의","['25년이상', '급매', '대형평수']",,종로구 평창동
2438158813,단독,단독/다가구,매매,2/B1,370000,0,37억,621,256.47,남동향,24.08.05.,37.609443,126.970446,평창동 메인도로에서 가까운 코너집 화이트톤 올리모델링되어 예쁜 단독주택,"['25년이상', '방네개이상', '화장실세개']",,종로구 평창동
2437684117,단독,단독/다가구,매매,2/B1,380000,0,38억,334,258.22,남동향,24.08.01.,37.611638,126.970874,평창동 메인도로 인접 단독주택 매매 컨디션 좋음,"['25년이상', '방네개이상', '화장실세개']",,종로구 평창동
2436539461,빌라,빌라,월세,1/2,70000,50,7억,241,149.69,남향,24.07.25.,37.610071,126.96737,1.5층 남향 주차넉넉 공기굿 조용굿,"['25년이내', '1층', '대형평수', '방네개이상']",,종로구 평창동
2436514479,단독,단독/다가구,매매,2/B1,320000,0,32억,731,234.28,남서향,24.07.25.,37.609694,126.967229,"멋진전망 그림같은정원 단독주택 급매, 올수리 및 신축추천","['25년이상', '올수리', '마당']",,종로구 평창동
2437514328,빌라,빌라,매매,B1/2,110000,0,11억,210,191.97,남서향,24.07.31.,37.61418,126.968514,O추천매매 주인직접 복층구조 방6개 화장실2개 북한산전망 숲세권 협의입주,"['2년이내', '대형평수', '방네개이상']",,종로구 평창동
2438115630,단독,단독/다가구,매매,2/B1,250000,0,25억,641,473.57,서향,24.08.03.,37.613637,126.968307,평창동 금액좋은 고급단독주택 재건축 리모델링,"['25년이상', '방네개이상', '화장실네개이상']",,종로구 평창동
2438016558,단독,단독/다가구,매매,2/B1,300000,0,30억,271,312,남동향,24.08.03.,37.610041,126.970117,평창동 단독주택 매매 리모델링 및 신축 추천드리는 매물입니다,"['25년이상', '방네개이상', '화장실네개이상']",,종로구 평창동
2436227719,단독,단독/다가구,매매,2/B1,400000,0,40억,643,314.39,남향,24.07.23.,37.610455,126.968502,평창동 단독주택 환상적인 파노라마뷰 감상하세요,"['25년이상', '방네개이상', '화장실세개']",,종로구 평창동
2436221405,단독,단독/다가구,매매,2/B1,840000,0,84억,659,319.33,남향,24.07.23.,37.613593,126.96695,킹스단독 입주가능 대형 4필지 단독주택,"['25년이상', '대형평수', '방네개이상']",,종로구 평창동
2437961273,대,토지,매매,-,200000,0,20억,333,0,,24.08.02.,37.610815,126.972995,가격 내림 급매 주인직접 조용한 주거지 신축용 대지,['급매'],,종로구 평창동
2437769792,단독,단독/다가구,월세,전체층/2,7500,2500,"7,500",642,336.65,남향,24.08.01.,37.613888,126.968305,"평창동 대로변에 위치한 대형평수 막힘없는 조망 매매, 렌트월세","['25년이내', '융자금없는', '대형평수', '방네개이상']",,종로구 평창동
2437777824,단독,단독/다가구,매매,2/B1,480000,0,48억,609,394.63,남향,24.08.01.,37.614976,126.970857,평창동 단독주택 매매 내부 엘리베이터설치 및 신축급 내외관 최고의선택,"['10년이내', '방네개이상', '화장실세개']",,종로구 평창동
2437778553,단독,단독/다가구,매매,2/B1,240000,0,24억,384,301.71,남향,24.08.01.,37.611767,126.968039,킹스 귀한 매물,"['25년이상', '방네개이상', '화장실세개']",,종로구 평창동
2437721051,빌라,빌라,매매,1/2,120000,0,12억,241,149.69,남향,24.08.01.,37.610071,126.96737,"조망 우수, 주차 여유, 조용한 주택가","['25년이내', '1층', '대형평수', '방네개이상']",,종로구 평창동
2437515913,연립,빌라,매매,1/3,170000,0,17억,220,191.05,남향,24.07.31.,37.612437,126.96813,킹스물건,"['25년이내', '1층', '대형평수']",,종로구 평창동
